last_name, first_name,player_id,year,pa,walk,k_percent,batting_avg,xba,exit_velocity_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
Bichette, Bo,666182,2022,697,41,22.2,.290,.278,91.9,33.3,9.6,50.3,102.743171296,96.003278846,23,55.9
Bichette, Bo,666182,2023,601,27,19.1,.306,.312,90.2,38.3,9.6,44.9,101.736681894,95.184330552,21.1,56.6
Bichette, Bo,666182,2024,327,20,19,.222,.260,89.6,31.8,4.5,43.9,101.046581513,94.882511303,21.6,56.3
Carlson, Dylan,666185,2020,119,8,29.4,.200,.246,87.4,40.8,9.2,42.1,99.275619474,93.8507925,30.7,41.1
Carlson, Dylan,666185,2021,619,57,24.6,.266,.247,88.2,40.6,7,31.1,97.425225408,92.83641898,27.9,45
Carlson, Dylan,666185,2022,488,45,19.3,.236,.234,86.1,35.7,4.4,27.2,96.293953036,92.150882262,25.6,46.2
Carlson, Dylan,666185,2023,255,26,19.2,.219,.237,89.3,34.1,5.8,37.6,98.393567326,93.357659942,22.6,46
Carlson, Dylan,666185,2024,129,10,25.6,.211,.202,85.4,28.6,2.4,20.2,94.92045881,91.547792381,32.3,51
Kieboom, Carter,666198,2020,122,17,27,.202,.180,85.1,31.3,0,20.9,94.344971212,91.204297273,25.5,44.6
Kieboom, Carter,666198,2021,249,25,24.9,.207,.231,85.3,28.7,3.8,36.3,97.870414684,92.966641783,29.5,49.1
Kieboom, Carter,666198,2023,94,6,28.7,.207,.196,86.1,33.3,5,23.3,96.423435,92.290667288,34.4,47
Trammell, Taylor,666211,2021,178,17,42.1,.160,.143,85.9,30.1,7.2,37.3,98.775818537,93.478729259,42.9,48.1
Trammell, Taylor,666211,2022,117,13,28.2,.196,.206,88.3,29.6,9.9,28.2,97.776181429,92.975271014,33.7,47.7
Trammell, Taylor,666211,2023,56,9,39.3,.130,.164,91.5,16.7,16.7,45.8,101.893273333,95.415335833,42.2,42.7
Naylor, Bo,666310,2023,230,30,23,.237,.217,87.7,37,8.2,30.8,97.298027397,92.697509448,21.8,44.5
Naylor, Bo,666310,2024,232,19,31.9,.205,.200,88.1,34.1,6.5,34.8,98.059762754,93.117601533,28.8,47.3
Julien, Edouard,666397,2023,408,64,31.4,.263,.233,89.5,38.8,13.1,44.9,100.916636636,94.651510141,29.1,37.6
Julien, Edouard,666397,2024,194,24,34,.207,.191,88.9,35.9,11.7,38.8,99.179694231,93.720881942,30.9,37.3
Encarnación, Jerar,666464,2022,81,3,39.5,.182,.184,90.5,30.4,6.5,41.3,100.049450435,94.552698043,42.7,54.6
Park, ByungHo,666560,2016,244,21,32.8,.191,.229,88.6,37,16.7,42.8,101.592905882,95.068121037,35.4,45.8
Hwang, Jae-Gyun,666561,2017,57,5,26.3,.154,.185,82.7,32.4,5.4,16.2,93.582301579,90.922538919,26.9,43.3
Morel, Christopher,666624,2022,425,38,32.2,.235,.229,89.6,30,13.4,40.3,101.819951356,95.086096314,38.3,50.1
Morel, Christopher,666624,2023,429,36,31,.247,.244,92.1,29.5,15.9,50,103.542229453,96.326775098,37,49.8
Morel, Christopher,666624,2024,396,43,23.5,.202,.248,89.6,27.8,12.3,44.4,101.935248333,95.195133532,31.9,45.8
Rosario, Eguy,666703,2024,57,2,35.1,.245,.203,89.2,41.2,14.7,47.1,100.516977059,94.79073697,41.9,46.5
Castro, Rodolfo,666801,2021,93,6,29,.198,.220,89,25.4,10.2,37.3,100.268616207,94.401424828,28.6,53.5
Castro, Rodolfo,666801,2022,277,22,26.7,.233,.210,87.3,25.6,6.7,35,99.31755,93.717343409,32.6,47.5
Castro, Rodolfo,666801,2023,256,23,28.9,.211,.189,87.2,27.9,7.8,35.1,99.104106883,93.615443987,32.9,47.6
Alu, Jake,666906,2023,175,10,24,.226,.242,88.6,35.8,2.5,33.3,97.481260847,92.79926094,26.5,50
Dalbec, Bobby,666915,2020,92,10,42.4,.263,.199,89.9,36.6,22,43.9,102.503809524,95.428780488,46.2,48.8
Dalbec, Bobby,666915,2021,453,28,34.4,.240,.236,92.4,36.3,20.2,48.1,103.531018321,96.182176603,38.2,50.4
Dalbec, Bobby,666915,2022,353,29,33.4,.215,.216,90.3,32,11.8,45.8,101.246531881,94.95935203,35,46.5
Dalbec, Bobby,666915,2023,53,4,52.8,.204,.198,92.2,42.9,23.8,57.1,105.673860909,97.867807619,47.3,48
Dalbec, Bobby,666915,2024,93,8,46.2,.133,.125,86,19.5,2.4,39,98.6997445,93.55091125,41.8,47
García, Adolis,666969,2021,622,32,31.2,.243,.220,91,29.4,11.5,45.5,101.116772974,95.023074923,34.2,54.1
García, Adolis,666969,2022,657,40,27.9,.250,.244,92.1,36.9,12.9,47.4,102.368780141,95.786867388,33.5,53.5
García, Adolis,666969,2023,632,65,27.7,.245,.250,92.1,36,16.1,49.7,102.949539534,96.163808523,31.6,48.6
García, Adolis,666969,2024,379,28,26.9,.211,.227,91.5,34.8,13.5,47.1,102.138090082,95.642566749,32.7,52.7
Gurriel Jr., Lourdes,666971,2018,263,9,22.4,.281,.268,91.1,35.2,7.8,45.6,100.351138,94.669922737,25,53.1
Gurriel Jr., Lourdes,666971,2019,343,20,25.1,.277,.251,90.4,33.6,11.2,45.3,100.566699741,94.614525108,32.6,50.9
Gurriel Jr., Lourdes,666971,2020,224,14,21.4,.308,.281,90.8,39.5,11.7,49.4,101.125280494,95.206539938,26.3,51.2
Gurriel Jr., Lourdes,666971,2021,541,32,18.9,.276,.272,89.7,35.8,9.6,43,100.4470094,94.556565915,24.2,50.9
Gurriel Jr., Lourdes,666971,2022,493,31,16.8,.291,.273,90.6,34.7,3.8,45.7,100.376795914,94.662022446,21.3,48.7
Gurriel Jr., Lourdes,666971,2023,592,33,17.4,.261,.264,89.7,35.3,8.4,46,99.859212133,94.368560668,18.7,49.1
Gurriel Jr., Lourdes,666971,2024,376,14,19.7,.264,.260,88.6,33.7,7.4,40.4,99.516364965,93.925328,20.7,50.9
Julks, Corey,667452,2023,323,22,23.2,.245,.248,87.9,36,4.9,36,98.704102411,93.406924598,25.4,45.8
Julks, Corey,667452,2024,120,11,25,.239,.226,88.3,40.5,5.1,34.2,98.4484105,93.481017848,24,44.6
Myers, Dane,667472,2023,70,2,27.1,.269,.299,91.8,28.6,2,53.1,102.8359952,96.283255918,25.2,48.5
Myers, Dane,667472,2024,95,7,33.7,.265,.239,89.9,28.3,9.4,47.2,100.290964815,94.374716415,28.6,44.4
Rooker Jr., Brent,667670,2021,213,15,32.9,.201,.238,91,37.8,12.6,48.7,102.936339333,95.956213445,33.4,47.8
Rooker Jr., Brent,667670,2023,526,49,32.7,.246,.237,91.6,37.3,15.6,49.5,102.653891351,95.962225864,38.2,46.1
Rooker Jr., Brent,667670,2024,344,36,32.6,.291,.264,92.1,42,17.6,50.8,103.980788646,96.696225573,34.8,48.1
Arozarena, Randy,668227,2020,76,6,28.9,.281,.253,90.3,32.6,14,44.2,102.080631364,95.298112326,36.8,42.2
Arozarena, Randy,668227,2021,604,56,28.1,.274,.222,89.9,29.7,8.2,42.3,101.268214833,94.942033565,32.4,44.2
Arozarena, Randy,668227,2022,645,46,24.2,.263,.234,89.9,28.2,7.9,41,101.17822,94.772195116,28.6,46.1
Arozarena, Randy,668227,2023,654,80,23.9,.254,.243,91.7,31.8,12.3,48.3,102.055211709,95.651873174,29.1,43
Arozarena, Randy,668227,2024,379,42,24.5,.202,.226,90.1,26,9.4,41.7,100.672138462,94.541152906,30.5,42.2
Pratto, Nick,668472,2022,182,19,36.3,.184,.173,86,34.4,12.5,36.5,98.384692128,93.208049043,34.4,45.5
Pratto, Nick,668472,2023,345,29,40,.232,.209,87.5,40.7,8.1,41.9,99.593088023,93.891924767,35.3,43.1
Barrera, Tres,668663,2021,107,12,20.6,.264,.243,82,34.8,5.8,24.6,94.046015143,91.32544087,23.7,49.6
Barrera, Tres,668663,2022,53,2,30.2,.180,.167,81.8,31.4,0,14.3,91.985822941,90.149646176,24,53.6
Rogers, Jake,668670,2019,128,13,39.8,.125,.126,83,27,4.8,20.6,93.646170667,91.087169831,31.5,43.1
Rogers, Jake,668670,2021,127,11,36.2,.239,.211,90.7,42.9,11.4,38.6,100.436502727,94.499374091,37.6,44.6
Rogers, Jake,668670,2023,365,28,32.3,.221,.227,90.4,40.3,12,45.6,100.372054766,94.614399346,31.7,45.8
Rogers, Jake,668670,2024,195,10,30.3,.203,.230,88.7,33.1,9.7,38.7,98.97657871,93.836482927,31.4,47.4
Bleday, JJ,668709,2022,238,30,28.2,.167,.190,86.3,37.4,8.6,33.8,97.363228429,92.749834317,27.9,46.7
Bleday, JJ,668709,2023,303,42,23.8,.195,.204,88.6,29.9,6.4,35.3,98.165226087,93.234953169,28,43.6
Bleday, JJ,668709,2024,391,41,19.2,.230,.253,89,38.3,8,36.1,99.322076176,93.746269007,25.4,44.9
Steer, Spencer,668715,2022,108,11,24.1,.211,.209,84.7,30.4,5.8,31.9,96.403368857,92.284970435,21.2,41.8
Steer, Spencer,668715,2023,665,68,20.9,.271,.252,88.7,35.3,6.7,37.1,99.167567432,93.741896795,24.1,43.8
Steer, Spencer,668715,2024,398,44,20.4,.242,.247,88.3,35.6,7.5,41.2,99.629763083,94.001874361,21.2,44.4
Baddoo, Akil,668731,2021,461,45,26.5,.259,.227,86,37.4,8.8,32.3,97.336299252,92.67365534,30.2,46.4
Baddoo, Akil,668731,2022,225,24,28.4,.204,.192,85,29.9,3.6,27,96.42330597,92.211959254,28.1,47.1
Baddoo, Akil,668731,2023,357,42,24.9,.218,.218,88.1,26.5,6.2,36.8,99.048422545,93.595535682,24.8,47
Baddoo, Akil,668731,2024,69,8,34.8,.117,.197,91.8,29.7,10.8,51.4,101.243867368,95.290810811,35.3,48.5
Mitchell, Cal,668751,2022,232,18,22.4,.226,.238,89.9,34,4.9,40.7,99.042591235,93.818245342,26.6,50.5
Knizner, Andrew,668800,2019,58,4,24.1,.226,.172,88.1,17.9,2.6,33.3,98.2855565,93.274644359,29.5,53.3
Knizner, Andrew,668800,2021,185,20,21.1,.174,.203,87.5,28.7,4.1,36.9,98.657927541,93.433955492,24,46.8
Knizner, Andrew,668800,2022,293,26,21.2,.215,.219,86,28.6,3.5,33.2,97.694226667,92.856279899,22.7,48.8
Knizner, Andrew,668800,2023,241,12,25.7,.241,.221,89.6,26.8,7.9,40.9,100.838167407,94.587740186,27.3,54.8
Knizner, Andrew,668800,2024,84,1,23.8,.148,.219,87.5,30.6,4.8,37.1,99.049726129,93.604812258,26.4,54.8
Reynolds, Bryan,668804,2019,546,46,22.2,.314,.293,89.5,37,6.7,41.6,100.231643152,94.403448207,26.3,48
Reynolds, Bryan,668804,2020,208,21,27.4,.189,.228,87.5,35.2,10.2,38.3,99.182354844,93.601750078,27.7,46.8
Reynolds, Bryan,668804,2021,646,75,18.4,.302,.294,89.4,39.9,10.4,40.8,100.899979412,94.776504943,23.9,48.9
Reynolds, Bryan,668804,2022,614,56,23,.262,.249,90.2,35.5,7.9,42.9,100.882578564,94.722792556,27.7,50.4
Reynolds, Bryan,668804,2023,640,53,21.6,.263,.280,90.9,36.9,11.1,47.3,101.022834344,94.957065034,28.2,47.4
Reynolds, Bryan,668804,2024,429,34,21,.284,.284,90.1,35.7,11,48,101.5096746,95.1777073,28.5,48.7
McCann, Kyle,668832,2024,106,14,33,.293,.227,89.2,33.3,15.8,40.4,100.89690931,94.769225088,45.3,44.7
Capel, Conner,668843,2022,59,5,16.9,.308,.282,87.6,34.1,6.8,31.8,97.990665455,93.173799773,24.8,45
Capel, Conner,668843,2023,86,12,29.1,.260,.237,86.4,41.7,0,18.8,95.34904875,91.752705745,29.3,41.6
Martin, Austin,668885,2024,124,11,18.5,.265,.283,88.3,42.2,2.2,37.8,97.395536889,92.828297,18.7,43.9
Vientos, Mark,668901,2023,233,10,30.5,.211,.236,92.5,24.2,10.7,51,103.444965733,96.432401342,36.7,53
Vientos, Mark,668901,2024,199,16,24.6,.291,.271,90.2,32.1,15.7,44,102.205589403,95.396023083,32.1,51.4
Lewis, Royce,668904,2023,239,20,23,.309,.265,90.2,33.3,11.7,42,101.84701358,95.239275185,27.3,47.4
Lewis, Royce,668904,2024,99,9,18.2,.292,.291,88.1,40.3,15.3,43.1,100.241673611,94.145471111,27.3,50.1
Turang, Brice,668930,2023,448,38,21,.218,.224,85.5,34.3,2.9,27,96.246595556,92.125077484,21.5,47.9
Turang, Brice,668930,2024,375,33,16.8,.277,.260,87.7,33.5,2.9,31.3,97.150976791,92.686534664,13.3,45.7
Rutschman, Adley,668939,2022,470,65,18.3,.254,.248,87.9,35.6,7.9,36.8,99.028130823,93.60531527,17.9,40.5
Rutschman, Adley,668939,2023,687,92,14.7,.277,.292,88.4,37,7.5,38.6,99.614450772,93.937278476,15.6,41
Rutschman, Adley,668939,2024,404,36,17.3,.275,.266,88.8,39.1,8.1,40.4,98.872548255,93.693260539,18.8,45.3
Rojas, Josh,668942,2019,157,18,26.1,.217,.236,89,38.1,6.2,42.3,98.910364694,93.893128041,28.8,43.4
Rojas, Josh,668942,2020,70,7,22.9,.180,.213,86,38.3,0,27.7,95.469261304,91.750092391,25.4,44.1
Rojas, Josh,668942,2021,550,58,24.9,.264,.232,88.2,40.7,4.8,31.1,97.144273046,92.673279109,23.5,42.2
Rojas, Josh,668942,2022,510,55,19.2,.269,.239,88.8,33.5,4.5,36.1,98.050444128,93.265048338,22.2,41
Rojas, Josh,668942,2023,350,27,23.1,.245,.230,87.1,35.6,3.8,28.9,96.683976983,92.417791379,24.1,44.3
Rojas, Josh,668942,2024,299,30,21.1,.244,.236,89.2,38.4,5.4,39.4,98.150952475,93.39185203,22.3,46.1
Kreidler, Ryan,668952,2022,84,6,26.2,.178,.211,88.2,34.5,7.3,32.7,96.201781111,92.261975094,27.6,49.2
Mitchell, Garrett,669003,2022,68,6,41.2,.311,.187,92.9,41.2,11.8,41.2,100.828725882,95.111031515,31.5,48.7
Mitchell, Garrett,669003,2023,73,7,35.6,.246,.226,86.7,40,10,37.5,99.541273,93.933683077,39.7,45.3
Melendez Jr., MJ,669004,2022,534,66,24.5,.217,.237,90.7,31,10.4,43.5,100.595888323,94.716383713,27.8,44.6
Melendez Jr., MJ,669004,2023,602,62,28.2,.235,.235,93.2,34.6,11.4,49.6,101.434950217,95.609327411,34.4,47.9
Melendez Jr., MJ,669004,2024,288,21,26,.196,.245,91.1,29.5,9.5,43.2,101.555011368,95.082010899,29.7,52.9
Marsh, Brandon,669016,2021,260,20,35,.254,.265,92,44.2,10.9,51.7,101.945319861,95.900136111,33,45.5
Marsh, Brandon,669016,2022,461,28,34.3,.245,.226,89.2,40.8,7.4,38.2,99.629003534,94.108601774,29.1,47.9
Marsh, Brandon,669016,2023,472,59,30.5,.277,.234,91.3,37.7,9.1,48.7,100.732382538,94.960692423,27.3,42.4
Marsh, Brandon,669016,2024,270,31,31.9,.263,.256,91.9,47.1,8.5,49,101.114164416,95.20345,26.3,38.6
Stowers, Kyle,669065,2022,98,5,29.6,.253,.266,91.1,38.7,11.3,50,102.094287742,95.636152581,32.8,55.4
Huff, Sam,669087,2022,132,11,31.8,.240,.226,88.9,35.4,10.1,36.7,99.99883625,94.152076329,39,53.3
Langeliers, Shea,669127,2022,153,9,34.6,.218,.197,87.3,42.9,9.9,38.5,99.086486739,93.605224725,42.7,54.2
Langeliers, Shea,669127,2023,490,34,29.2,.205,.211,90.6,30.8,13.3,44.5,101.929508117,95.365956026,32.1,50.3
Langeliers, Shea,669127,2024,313,19,29.1,.213,.243,91.2,34.5,15.5,46.5,102.5899078,95.80567775,30.5,50.4
Campusano, Luis,669134,2022,50,1,22,.250,.230,87.7,26.3,5.3,36.8,99.761276842,93.942856579,31.7,62.7
Campusano, Luis,669134,2023,174,7,12.1,.319,.305,88.5,38.5,7.7,40.6,98.855264444,93.558759091,18.1,55.2
Campusano, Luis,669134,2024,228,14,12.7,.230,.246,87.3,27,4.3,33,98.05473413,93.114647772,19.7,52.2
Burnes, Corbin,669203,2021,59,3,44.1,.154,.126,80,23.3,0,16.7,91.17819,90.088380385,24.2,41.4
Bliss, Ryan,669208,2024,66,5,30.3,.224,.221,89.6,37.5,7.5,47.5,100.471703889,95.083970833,29.8,50.8
Murphy, Sean,669221,2019,60,6,26.7,.245,.245,90.7,40.5,8.1,37.8,100.849058421,94.643355676,29.8,47.1
Murphy, Sean,669221,2020,140,24,26.4,.233,.217,92.2,31.6,12.7,49.4,102.24371925,95.747906456,24.9,41.3
Murphy, Sean,669221,2021,448,40,25.4,.216,.240,89.2,31.9,11.3,42.6,100.661814539,94.600015196,27.8,47.6
Murphy, Sean,669221,2022,612,56,20.3,.250,.255,88.7,34.7,10.5,41.4,101.085158756,94.706891435,24,49.3
Murphy, Sean,669221,2023,438,49,22.4,.251,.274,91.5,38.1,16.1,45.8,103.261524161,96.100888462,25.9,45.9
Murphy, Sean,669221,2024,119,8,25.2,.211,.215,87.2,25.3,8.9,34.2,98.92671975,93.605007215,28.3,46.6
Senzel, Nick,669222,2019,414,30,24.4,.256,.239,87.8,31.6,8,38.2,98.782850588,93.504538856,23.7,49.3
Senzel, Nick,669222,2020,78,6,19.2,.186,.234,88.3,33.9,3.6,33.9,97.969627143,93.124148571,23.2,48.6
Senzel, Nick,669222,2021,124,12,12.9,.252,.310,88.9,33.3,4.2,39.6,98.509095833,93.337294583,17.8,52.5
Senzel, Nick,669222,2022,420,30,18.1,.231,.249,87.2,35,3.3,33.9,97.72590723,92.94147061,21.8,47.7
Senzel, Nick,669222,2023,330,26,22.4,.236,.245,87.4,29.3,4.8,34.1,98.198786726,93.126818628,21.5,49.4
Senzel, Nick,669222,2024,235,27,22.6,.209,.240,84.6,37.3,6.5,27.5,96.003006053,92.005539474,23.9,45.9
Wells, Austin,669224,2023,75,3,18.7,.229,.283,89.5,33.3,14,42.1,100.530293103,94.505064211,29.6,57.1
Wells, Austin,669224,2024,194,23,20.6,.216,.245,89.3,36.2,7.7,36.2,99.031140938,93.698111969,27.9,48.7
Malloy, Justyn-Henry,669234,2024,110,11,34.5,.219,.188,87,30.5,10.2,33.9,98.065602667,93.124566102,37,42.6
Edman, Tommy,669242,2019,349,16,17.5,.304,.283,87.4,37.4,5.3,33.6,97.248854697,92.677901027,18.7,47.9
Edman, Tommy,669242,2020,227,16,21.1,.250,.266,86.5,31,3.8,33.5,98.038288205,93.038931538,19,42.7
Edman, Tommy,669242,2021,691,38,13.7,.262,.274,87.5,31.5,4.2,35.1,98.07999625,93.108010092,14.9,47.4
Edman, Tommy,669242,2022,630,46,17.6,.265,.258,88.6,31.6,6.2,37.8,98.931648319,93.598664536,20.6,47
Edman, Tommy,669242,2023,528,35,15.9,.248,.262,89.1,27.9,5,38.8,99.456717727,93.865892803,16.1,45.7
Solak, Nick,669256,2019,135,15,21.5,.293,.249,88.3,33.3,9.2,32.2,98.107902955,93.128358161,22.4,42.2
Solak, Nick,669256,2020,233,18,18,.268,.264,89.9,27.5,4.7,40.4,99.55755,94.098003235,19.1,43.8
Solak, Nick,669256,2021,511,34,20.9,.242,.238,86.9,29.3,6.5,33.5,98.209109143,93.137323639,24.8,46
Solak, Nick,669256,2022,95,7,20,.207,.242,86.7,28.1,7.8,34.4,98.943208065,93.471604032,23.8,42.3
Smith, Will,669257,2019,196,18,26.5,.253,.222,89.4,36.4,10.7,38.8,98.844499672,93.553043471,24.9,42.6
Smith, Will,669257,2020,137,20,16.1,.289,.293,90.8,41.9,12.9,47.3,100.232229574,94.728067634,15.5,38.2
Smith, Will,669257,2021,501,58,20.2,.258,.250,90.1,38,10.8,43.8,99.821996975,94.229229784,21.2,41.9
Smith, Will,669257,2022,578,56,16.6,.260,.257,89.9,36.8,10.3,43,99.764565096,94.188464255,19.3,42.6
Smith, Will,669257,2023,554,63,16.1,.261,.262,89.3,37.5,6.7,41.6,99.645654456,94.001340492,19.5,45.7
Smith, Will,669257,2024,344,33,18.3,.272,.249,90.2,38.1,11.9,44.7,99.799270738,94.29916107,20.1,47
Suwinski, Jack,669261,2022,372,41,30.6,.202,.204,88.3,26.3,12.2,40.4,100.221227453,94.334188302,30.5,43.2
Suwinski, Jack,669261,2023,534,75,32.2,.224,.218,90.5,34.2,15.7,43.4,102.173377122,95.316292734,30.1,39
Suwinski, Jack,669261,2024,264,26,28.4,.174,.217,88.8,28.4,8.6,38.3,100.9508225,94.55836522,26.9,46.7
Johnson, Daniel,669288,2021,81,4,33.3,.221,.208,89.3,36,8,44,99.4157644,93.8149626,42,50.8
Espinal, Santiago,669289,2020,66,4,24.2,.267,.246,87.3,45.7,2.2,28.3,96.63908,92.425067209,24.3,51.1
Espinal, Santiago,669289,2021,246,22,12.2,.311,.267,84.8,35.8,1.6,22.8,95.154150313,91.602046649,15.3,47.3
Espinal, Santiago,669289,2022,491,36,13.8,.267,.263,86.1,33.8,3.4,31.7,96.814213298,92.407779843,15.5,46.1
Espinal, Santiago,669289,2023,254,18,14.2,.248,.256,87,33,1,29.4,96.258875464,92.131124845,17.6,44.3
Espinal, Santiago,669289,2024,219,14,11.9,.213,.250,85.7,30.7,2.2,25.1,95.198463977,91.619799029,11.5,48.6
Miranda, Jose,669304,2022,483,28,18.8,.268,.253,89.3,34.2,6.2,42.4,99.818973051,94.236161898,24.3,51.5
Miranda, Jose,669304,2023,152,9,15.8,.211,.242,87.9,29.7,4.2,37.3,98.190953051,93.099214068,25.2,51.7
Miranda, Jose,669304,2024,276,14,13.4,.325,.287,89.4,36.7,7.7,40.3,99.607840901,93.999135475,20.6,50.5
Thompson, Bubba,669352,2022,181,7,30.9,.265,.171,84.8,21.6,1.7,21.6,95.6266222,91.8214983,31.6,58.7
Thompson, Bubba,669352,2023,60,4,26.7,.170,.175,82.1,23.1,2.6,23.1,94.908478235,91.577219394,37.4,52.3
Gorman, Nolan,669357,2022,313,28,32.9,.226,.239,89.2,46.7,14.4,43.3,100.703871333,94.563796111,34.5,51.1
Gorman, Nolan,669357,2023,464,53,31.9,.236,.237,91,38.8,16.5,48.5,102.010586077,95.537335212,35.5,49
Gorman, Nolan,669357,2024,344,31,37.5,.206,.210,88.1,39.3,16.4,37.9,100.461763846,94.276673022,39.2,50.3
Edwards, Xavier,669364,2023,84,3,16.7,.295,.248,82.2,31.8,1.5,13.6,92.462308667,90.352298305,20.5,52.3
Edwards, Xavier,669364,2024,61,7,16.4,.352,.250,86.3,40.9,4.5,22.7,93.92532,90.96266,21.8,41.1
Hiura, Keston,669374,2019,348,25,30.7,.303,.256,91.4,35.6,13.5,50,103.0339339,96.005838,36.2,51.3
Hiura, Keston,669374,2020,246,16,34.6,.212,.210,87.4,34.3,14.2,39.6,99.973661343,94.067657368,42.7,50.1
Hiura, Keston,669374,2021,197,14,39.1,.168,.181,90.7,34.3,15.2,41.4,100.735791224,94.805790619,47,52.1
Hiura, Keston,669374,2022,266,23,41.7,.226,.205,91.7,41.1,15.3,45.2,103.00306629,95.913755285,40.1,49
Taylor, Samad,669392,2023,69,7,31.9,.200,.196,87.5,35,10,22.5,95.343506842,91.835216757,31.6,49
Burger, Jake,669394,2022,183,10,30.6,.250,.225,90.7,33.3,14.9,43,102.65301125,95.597171532,35.4,53.8
Burger, Jake,669394,2023,540,32,27.6,.250,.270,91.9,33.4,16.7,49.6,105.009725862,96.989580029,34.1,54
Burger, Jake,669394,2024,302,16,26.8,.225,.229,90.6,26.8,10.2,43.9,102.893957647,95.659357059,29.6,53.8
Allen, Nick,669397,2022,326,19,19.6,.207,.210,83.9,26,1.2,22.3,94.329041897,91.214480087,22.7,53
Allen, Nick,669397,2023,329,17,15.8,.221,.221,84.8,29,1.2,26.6,95.649982295,91.839086803,19,49.2
Allen, Nick,669397,2024,77,5,24.7,.171,.206,83.9,26.4,1.9,17,94.05797,91.0637006,24.2,47.7
Hummel, Cooper,669450,2022,201,23,31.8,.176,.210,87.6,30.1,7.1,35.4,99.536416429,93.823074324,27.5,40.9
Schmitt, Casey,669477,2023,277,13,23.5,.206,.234,88.1,32,6.7,34,99.016028632,93.561277316,26.9,55
Shewmake, Braden,669699,2024,67,1,14.9,.125,.180,86.5,28.6,3.6,26.8,95.829561786,92.007375636,24.6,55.1
Smith, Josh,669701,2022,253,28,19.8,.197,.224,87,34.5,2.4,28.6,96.124871098,92.093542209,23.4,41.1
Smith, Josh,669701,2023,232,25,23.7,.185,.211,88.5,30.8,10.5,36.4,99.426100571,93.805422714,21.3,42.3
Smith, Josh,669701,2024,339,32,19.2,.293,.240,87.2,34.4,3.5,35.2,98.071318839,93.109979731,21.3,45.6
Triolo, Jared,669707,2023,209,24,30.1,.298,.257,86.6,39.5,5.9,33.6,98.027101167,93.167449076,32.4,43.7
Triolo, Jared,669707,2024,269,24,26.4,.205,.226,87.9,36.6,3.5,39,99.227164651,93.826857661,27.5,49.9
Hays, Austin,669720,2017,63,2,25.4,.217,.208,84.8,24.4,2.2,28.9,96.714370435,92.493554444,37,53.1
Hays, Austin,669720,2019,75,7,17.3,.309,.288,91,47.3,5.5,41.8,99.670271481,94.377735556,25.7,46.7
Hays, Austin,669720,2020,134,8,18.7,.279,.245,87,27.3,4,31.3,97.344696531,92.74403,19.9,47.7
Hays, Austin,669720,2021,529,28,20.2,.256,.245,88.8,32.2,9.1,39.2,99.72384466,93.967000942,24.6,46.4
Hays, Austin,669720,2022,582,34,19.6,.250,.240,87.7,32.3,5.2,37.7,98.997922429,93.543165976,23.5,51
Hays, Austin,669720,2023,566,38,24.9,.275,.242,89.4,31,8.9,40.1,100.462787656,94.411352037,28.3,46.6
Hays, Austin,669720,2024,163,7,23.3,.255,.254,89.6,29.2,8,44.2,101.280945,94.934967321,29.1,53
Hall, Darick,669742,2022,142,5,31,.250,.232,91.4,37,17.4,44.6,101.637107174,95.146168043,33.7,52.5
Hall, Darick,669742,2023,56,2,32.1,.167,.215,92.5,27.8,2.8,38.9,101.753775556,95.168221667,24.1,56.6
Call, Alex,669743,2022,131,15,22.9,.237,.212,86.3,29.8,1.2,31,96.200864048,92.155563976,24.8,44.6
Call, Alex,669743,2023,439,53,17.8,.200,.214,86.8,30.5,5.3,30.1,97.369230205,92.725954777,18.3,40.3
Toglia, Michael,669911,2022,120,9,36.7,.216,.218,87.4,32.8,7.5,40.3,99.722920588,94.057525373,33.8,47.7
Toglia, Michael,669911,2023,152,10,32.9,.163,.203,90.2,31.9,5.5,44,101.117121957,94.904654725,38.8,49.8
Toglia, Michael,669911,2024,192,15,31.3,.197,.245,92.9,35.3,18.1,53.4,102.833336552,96.208880172,30.9,46.5
Lopez, Nicky,670032,2019,402,18,12.7,.240,.223,85,22.3,1.2,19.7,93.65443825,90.915877147,15.1,49.6
Lopez, Nicky,670032,2020,192,18,21.4,.201,.238,84.9,30.5,1.5,26.7,95.483714921,91.77179232,21,44.6
Lopez, Nicky,670032,2021,565,49,13.1,.300,.239,86.8,27.6,0.7,26.9,95.857798365,91.988841157,15.4,45.1
Lopez, Nicky,670032,2022,480,29,13.1,.227,.243,84.9,31.3,1.6,22.9,94.94043827,91.479636504,17.3,49.1
Lopez, Nicky,670032,2023,262,26,15.3,.231,.234,86.7,32.1,1.1,23.7,95.31187172,91.719033135,22,47.9
Lopez, Nicky,670032,2024,285,19,15.4,.240,.231,85.3,30,0.9,16.8,94.020283113,91.010802406,19.4,50.8
Raley, Luke,670042,2021,72,2,34.7,.182,.217,90.3,34.1,12.2,39,100.755318,94.6927935,38.4,53.9
Raley, Luke,670042,2022,72,7,33.3,.197,.177,90.1,31.6,13.2,39.5,100.628204737,94.641931351,39.9,50.7
Raley, Luke,670042,2023,406,28,31.5,.249,.225,91.1,29.3,12.9,45.7,102.675194071,95.677039912,38.9,51.8
